titulo;url;letra;views;composicao
Two Story Town;https://www.letras.mus.br/bon-jovi/4973/;I couldn't sleepTook a walk down 2nd AvenueSick of dreaming dreams that never come trueOne way street and I know where its leading toThere's a For Sale sign on the front door of the city hallThe subway line got graffiti crawling off the wallI could take a hit but I ain't gonna take the fallThat's just one side of the storyIn the two story townIt's just the same old sightsAnd the same old soundsI'm gonna take my car and drive out of this two story townThe same old ship is going 'roundI'm going down, down, down, down, downIn a two story townThere's a girl that I sleep withGot ecstasy eyesHe promised her roses and American piesI called her and my demonsI kissed them both goodbyeSeven days like Monday morningIn this two story townIt's just the same old sightsAnd the same old soundsI'm gonna take my car and drive out of this two story townThe same old ship is going 'roundI'm going down, down, down, down, downIn a two story townOne shot to make a move nowThe ghosts are calling me outAnd me I'm just one storyIn a two story townBut you're never gonna find me in the Lost and FpundIt's just the same old sightsAnd the same old soundsI'm gonna take my car and drive out of this two story townThe same old ship is going 'roundI'm going down, down, down, down, downIn a two story townIt's just the same old sights and the same old soundsI'm gonna take my horse and ride him off this merry-go-roundI won't give in and I won't back downI'm going down, down, down, down downNever going down, down, down, down, downI ain't going down, down, down, down, downIn a two story townIn this two story town;23.316;Sabe de quem é a composição? Envie pra gente.
Ugly;https://www.letras.mus.br/bon-jovi/4934/;If you're ugly, I'm ugly tooIn your eyes the sky's a different blueIf you could see yourself like others doYou'd wish you were as beautiful as youYeah!And I wish I was a camera sometimesSo I could take your picture with my mindI'd put it in a frame for you to seeHow beautiful you really are to meUgly! Ugly!All of us just feel like that somedaysAin't no rainbow in the skyWhen you feel U.G.L.YAnd that's UglyYeah, Yeah, Yeah!Yeah. Yeah, Yeah!Ugly! Ugly!All of us just feel like that somedaysAin't no rainbow in the skyWhen you feel U.G.L.YAnd that's Ugly! Ugly!All of us just feel like that somedaysAin't no cure that you can buyWhen you feel U.G.L.Y and that's Ugly!So if you're ugly, I'm ugly tooIf you're a nut then I must be a screwIf you could see yourself the way I doYou'd wish you were as beautiful as youYeah,I wish I was as beautiful as you!;31.133;Sabe de quem é a composição? Envie pra gente.
Unbreakable;https://www.letras.mus.br/bon-jovi/273441/;You said you made me and you break meYou said it ain't hard to shake meUh huh, uh huhYou threw me ever since you've taken me downYou came like a rainy grey mondayI prayed like it was a sundayYou say, you sayBut I won't run away. I'll be standing my groundSeen all the screaming and fightingLived through the screaming and lyingI'm fine, you cant' denyI'm unbreakableUnstoppableI'm invincibleYou're gonna bring it to meCuz I'm always gonna beUnbreakableReliableUndenyableCome on give it to meCuz I'm always gonna be UnbreakableDon't need the diamond cards or cold cashDon't need to sell my soul so don't askUh huh, uh huhTook a pass on the pass I'd be leaving right nowNwsflash, I'm causing a commotionJump back, I'm poetry in motion,Think fast, talk trashWell I ain't talking back but I'm calling you outNo time for fussing and fightingLived through the screaming and the lyingI'm fine, you cant' denyI'm unbreakableUnstoppableI'm invincibleYou're gonna bring it to meCuz I'm always gonna beUnbreakableReliableUndenyableCome on give it to meCuz I'm always gonna be UnbreakableNewsflash, I'm causing a commotionJump back, I'm poetry in motion,I'm fine, you can't denyI'm unbreakableUnstoppableI'm invincibleCome on bring it to meCuz I'm always gonna beUnbreakableReliableUndenyableCome on give it to meCuz I'm always gonna be UnbreakableUnstoppableI'm invincibleYou're gonna bring it to meCuz I'm always gonna beUnbreakableReliableUndenyableCome on give it to meCuz I'm always gonna be UnbreakableI will be UnbreakableUnbreakableI will be Unbreakable;17.596;David Bryan Dbz / Jon Bon Jovi / Richie Sambora
Unbroken;https://www.letras.mus.br/bon-jovi/unbroken/;I was born to be of serviceCamp lejeune just felt like homeI had honor, I found purposeSir, yes, sirThat's what I knowThey sent us to a place, I never heard of weeks beforeWhen you're 19, it ain't hard to sleepIn the desert on God's floorClose your eyes, stop counting sheepYou ain't in boot camp any moreWe were taught to shoot our riflesMen and women side by sideThought we’d be met as liberatorsIn a thousand year old fightI got this painful ringing in my earFrom an ied last nightBut no lead lined humvee war machine, could save my sergeant's lifeThree more soldiers, six civiliansNeed these words to come out rightGod of mercy, God of lightSave your children from this lifeHear these words, this humble pleaFor I have seen the sufferingAnd with this prayer I’m hopingThat we, can be unbrokenIt's eighteen months now, I’ve been statesideWith this medal on my chestBut there are things I can't rememberAnd there are things I won't forgetI lie awake at night with dreams the devil shouldn’t seeI want to scream, but I can't breatheAnd Christ, I'm sweating through these sheetsWhere's my brothers? Where's my country?Where's my how things used to be?God of mercy, God of lightSave your children from this lifeHear these words, this humble pleaFor I have seen the sufferingAnd with this prayer I’m hopingThat we, can be unbrokenMy service dog's done more for meThan the medication wouldThere ain't no angel, that's coming to save meBut even if they couldToday, twenty second, will die from suicideJust like yesterday, they're goneI live my life for each tomorrowSo their memories will live onOnce we were boys, and we were strangersNow we're brothers and we're menSomeday you’ll ask me, was it worth it to be of service in the end?Well the blessing, and the curse is, yeah, I'd do it all againWhoa-ohWhoa-ohWhoa-ohUnbroken;19.459;Sabe de quem é a composição? Envie pra gente.
Undivided;https://www.letras.mus.br/bon-jovi/64847/;That was my brother lost in the rubbleThat was my sister lost in the crushThat was our mothers, those were our childrenThat was our fathers, that was each one of usA million prayers to God aboveA million tears make an ocean ofOne for loveOne for truthOne for me, one for youI found spirit, they couldn't ruin itI found courage in the smoke and dustI found faith in the songs you silencedDeep down it's ringing out in each of usYeah, yeah, yeah, yeah, yeahOne for loveOne for truthOne for me, one for youWhere we once were divided, now we stand unitedWe stand as one undividedHow many hands? How many hearts?How many dreams been torn apart?Enough, enough the time has come to rise back asOne for loveOne for truthOne for me, one for youWhere we once were divided, now we stand unitedWe stand as one undividedHow many hands?How many hearts?How many dreams been torn apart?Enough, enoughThe time has come to rise back asOne for loveOne for truthOne for me, one for youWhere we once were divided, now we stand unitedWe stand as one, undividedUndividedUndividedOne for loveOne for truthOne for me, one for youWhere we once were divided, now we stand unitedWe stand as one, undivided;23.485;Billy Falcon / Jon Bon Jovi / Richie Sambora
Walk Don't Run;https://www.letras.mus.br/bon-jovi/297477/;Another night in this old townSometimes growin' up can only bring you downSometimes I sit, I wonderSometimes I scream as loud as thunderLittle brother don't you know I'm a manThey might think I'm just a boyBut they don't understandThese city streets, they tell me stories about busted dreams and faded gloryNo one seems to understandThey tell me walk, don't run, the time will find youWalk, don't run and your heart will guide you toWalk, don't run, they say growing up it just ain't so much funI feel like a loaded gunThey say don't runMy mom and dad work every dayJust to keep shoes on our feet they slaved their lives awayGrandpa had to do the same, it took him to an early graveCall me a rebel, say the boy don't thinkI'm old enough to fight for my countryI ain't old enough for a drinkAnd I'm not a pawn, I can't play their gameBut Poppa I'm proud just to wear your nameThen he held out his hand, he said I understandBut remember walk, don't run, the time will find youWalk, don't run and your heart will guide you toWalk, don't run, just walk, don't run;3.853;Sabe de quem é a composição? Envie pra gente.
Walk Like A Man;https://www.letras.mus.br/bon-jovi/1025704/;He said 'sit down son, we gotta talk'I said 'it's my life, I'm gonna do what I wantI'm not gonna crawl, Im gonna walkWalk right out that door'He said 'I used to be a lot like youTheres nothing you've done that I didn't do'I laughed and said 'Dad I'm bullet proofWe've been through this before'I couldn't believe it there was a tear in my old man's eyeWhen I was leaving he tried to say goodbyeHe saidStand tall when you stumble stay proud when you're humbledThe lessons you learn won't be the ones you planEvery step up that mountain will be more than worth countingBut when you walk through the valley may you walk like a manI've seen a couple of miles on a gravel roadBeen taught a couple things that I didn't knowNow I even got a kid of my own starting to sound a lot like meI learned a little thing called sacrificeGiven up on dreams, lost a couple fightsAll anybody wants is a better life and something to believeStand tall when you stumble stay proud when you're humbledThe lessons you learn won't be the ones you planEvery step up that mountain will be more than worth countingBut when you walk through the valley may you walk like a manI couldn't believe it when the tears came to my eyesIt isn't easy standing on the other sideI said 'sit down son, we gotta talkHey it's your life, you're gonna do what you wantI won't say crawl before you walkCause I heard my old man in my mind saying'Stand tall when you stumble stay proud when you're humbledAll the lessons you learn won't be the ones you planEvery step up that mountain will be more than worth countingBut when you walk through the valley may you walk like a manAnd when you go on without me, walk like a manWalk on;11.508;Bon Jovi
Walls;https://www.letras.mus.br/bon-jovi/walls/;My mama told me, when I was youngerYou better speak up, don't be a numberMy daddy told me, when it was thunderGo be the lighting, don't run for coverWho's gonna help the helpless?Sometimes we're all aloneThese days, we're all just lookingFor a place that we call homeNow we can't climb over, and you can't go roundBuild them up, we'll tear them downBrick by brick, gonna watch them fallBuild more bridges and tear down wallsThese walls are the mountains that we climbThese walls are the great divideBrick by brick, gonna watch them fallBuild more bridges, tear down wallsThe space between us is getting widerWe need this bar to light the fireShow me the promise, give me some feelingThere's too much hurting, we need some healingWho's gonna help the helpless?Sometimes we're all aloneThese days, we're one step closerTo that place that we call homeNow we can't climb over, and you can't go roundBuild them up, we'll tear them downBrick by brick, gonna watch them fallBuild more bridges and tear down wallsThese walls are the mountains that we climbThese walls are the great divideBrick by brick, gonna watch them fallBuild more bridges, tear down walls (these walls)I remember when the world was smallerAnd we both felt 10 feet tallerNow we can't climb over, and you can't go roundBuild them up, we'll tear them downBrick by brick, gonna watch them fallBuild more bridges and tear down wallsThese walls are the mountains that we climbThese walls are the great divideBrick by brick, gonna watch them fallBuild more bridges, tear down walls (these walls)(These walls, these walls, these walls)Tear down walls (these walls)(These walls, these walls, these walls)Tear down walls;21.203;John Shanks / Jon Bon Jovi
Walls Of Jericho;https://www.letras.mus.br/bon-jovi/walls-of-jericho/;Make some noise, strike up the bandPull the paint off of the ceilingSing down the walls of JerichoOne more time with feelingI went walking through the valleyArrows flying overheadHeaven told me: Boy, be patientTake the long way 'round insteadYou've come too far to turn back nowLet me show ya how the walls come crumbling downMake some noise, strike up the bandPull the paint off of the ceilingSing down the walls of JerichoOne more time with feelingNa-na-na-na-na, na-na-naNa-na-na-na-na-naDrop your shield and lay your sword downYour weapons are your voicesYou will know the war is overWhen the weary soul rejoicesYou've come too far to turn back nowLet me show ya how the walls come crumbling downMake some noise, strike up the bandPull the paint off of the ceilingSing down the walls of JerichoOne more time with feelingNa-na-na-na-na, na-na-naNa-na-na-na-na-naWake the echo, call the thunderTell them we've only just begunNo amen, no hallelujahThis is a song for everyoneMake some noise, strike up the bandPull the paint off of the ceilingSing down the walls of JerichoOne more time with feelingOne more time with feeling, boysLong as we're still breathingSing down the walls of JerichoOne more time with feelingNa-na-na-na-na, na-na-naNa-na-na-na-na-naNa-na-na-na-na, na-na-naNa-na-na-na-na-naNa-na-na-na-na, na-na-naNa-na-na-na-na-naNa-na-na-na-na, na-na-naNa-na-na-na-na;2.320;Jon Bon Jovi
Wanted Dead Or Alive;https://www.letras.mus.br/bon-jovi/4972/;It's all the sameOnly the names will changeEveryday it seems we're wasting awayAnother place where the faces are so coldI'd drive all night just to get back homeI'm a cowboyOn a steel horse I rideI'm wanted dead or aliveWanted dead or aliveSometimes I sleepSometimes is not for daysAnd the people I meetAlways go their separate waysSometimes you tell the dayBy the bottle that you drinkAnd times when you're aloneAll you do is thinkI'm a cowboyOn a steel horse I rideI'm wanted (wanted) dead or aliveWanted (wanted) dead or aliveOh, and I ride!Ooh, I'm a cowboyOn a steel horse I rideI'm wanted (wanted) dead or aliveAnd I walk these streetsA loaded six string on my backI play for keeps'Cause I might not make it backI've been everywhere (oh, yeah)Still, I'm standing tallI've seen a million facesAnd I've rocked them all'Cause I'm a cowboyOn a steel horse I rideI'm wanted (wanted) dead or alive;772.074;Jon Bon Jovi / Richie Sambora
Warchild (feat. Rockhead);https://www.letras.mus.br/bon-jovi/warchild-feat-rockhead/;Burn these fields, pave them blackLeave this place and I'll never look backFill my mind with your silent streetsA sea of waving heatCould be a loverLike in your wildest dreamsI run for coverCome apart at the seamsJust like a motherWho's wasted and scaredBury me in the rainOh warchild, my mama saysBury me in an unmarked graveAnd wash my ashes again and againI was born to troubleI was born to painBury me in the rainOh warchild, my mama saysNow they're screamingRunning wild, childWhat's wrong now? wharchildI will kill all of the lies you tellIt's your hell, warchildOh mercy mercy meI can't find no light to seeAnd the streets, they get so coldAnd the nights will make you oldIs there nothing I can doBefore it tears me in twoOh mercy mercy me, childWhy can't they let me be?Is it something that I've doneKeeps me always on the run?Is there something I can sayIs there nothing I can doBefore it tears me in twoChild, get outCan't you tell meCan't you tell me, child?Could be a loverLike in your wildest dreamsI run for coverCome apart at the seamsJust like a motherWho's wasted and scaredBury me in the rainNow I'm a liar, I am greedI light a fire and burn to be freedBut still this memoryHangs round my headEverything you saidBury me in the rainBury me in the rain, oh in the rain;178;Sabe de quem é a composição? Envie pra gente.
Waves;https://www.letras.mus.br/bon-jovi/waves/;I pour another glass, got to get some sleepPictures of the past rolling over meBig Moon on the rise, comes to read my mindWhen you're running from yourselfThere's no good place to hideTide is rising, and I'm ridingWavesThey take me down, no one here gonna save me nowWavesThey knock me off my feetWavesNow I understand, I see her face, I see her handAnd she waves, then fades away from meWe’re made of love and warGot too far from the shoreThought you were waving, you were drowningOur footprints in the sandWater through my handI just can't wrap my arms around youTide is rising, and I'm ridingWavesThey take me down, no one here gonna save me nowWavesThey knock me off my feetWavesNow I understand, I see her face, I see her handAnd she waves, then fades away from mePut our boat out on the riverNever made it to the seaI thought we were being recklessYou thought we were being freeNow I dream we're in the oceanAnd I'm sinking as you drift away from meTide is rising, and I'm ridingWavesThey take me down, no one here gonna save me nowWavesThey knock me off my feetWavesNow I understand, I see her face, I see her handAnd she waves, then fades away from meShe waves, then fades away from me;3.269;Sabe de quem é a composição? Envie pra gente.
We All Fall Down;https://www.letras.mus.br/bon-jovi/we-all-fall-down/;Don't be afraid to lose your wayTake that step don't hesitateYour time is nowDon't be afraid to scrape your kneesOn these streets of shattered dreamsStand up and be proudI'm telling you nowClimb every mountainHow high doesn't matterDon't ever be afraid to fallWalk out on that wireClimb every ladderKeep your back against the wallAnd don't be scared to hit the ground'Cause we all fall downDown on your luck you're feeling smallThe little things seem 10 feet tallWatch your dreams fall apart at the seamsYou want to scream and shout out loudWhen you sit up they knock you downYou're a long way from homeBut you're never alone, yeahClimb every mountainHow high doesn't matterDon't ever be afraid to fallWalk out on that wireClimb every ladderKeep your back against the wallAnd don't be scared to hit the ground'Cause we all fallWe're all digging in this dirtWe're all living hand to mouthWe're all trying to fit inTrying not to chicken outLife doesn't wait, don't hesitateDon't lose your faith it's judgement dayThey're calling you outI'm calling you nowClimb every mountainHow high doesn't matterDon't ever be afraid to fallWalk out on that wireClimb every ladderKeep your back against the wallAnd don't be scared to hit the ground'Cause we all fall down'Cause we all fall down'Cause we all fall down;7.163;Sabe de quem é a composição? Envie pra gente.
We Can Dance;https://www.letras.mus.br/bon-jovi/69876/;I thought miracles were make-believeIt's hard to hold what you can't seeBut I found the faith I needEvery morning when you wake up next to meIf all this shit we take for grantedTook the train and left us strandedMake a stand and wave goodbyeEach night I see the world with brand new eyesAnd in my heart I hear the music playingCan you hear it?Take my handTo the laughter, to the tearsTo all those wasted years that disappearHey they got us hereTake my handFor the good fights and the badFor the dreams that we still haveLooking back on it all babyWe're still standing hereTake my handWe can danceBaby lay down next to meI want to feel each breath you breatheIn your kiss I taste the truthI want to get all tangled up in youIn your heart I hear the music playingI can hear itTake my handWe can danceWith the laughter, with the tearsWith all those wasted years that disappearHell they got us hereTake my handWe can danceWith the good fights and the badWith the dreams that we still haveLooking back on it all babyWe're still standing hereAnd when the song is over, we'll still be going onIn my heart I hear the music playingTake my handWe can danceTo the laughter, to the tearsTo all those wasted years that disappearThey're what got us hereTake my handFor the good fights and the badFor the dreams that we still haveLooking back on it all babyWe're still standing hereTake my handWe can danceWe can danceWe can danceWe can danceWe can danceWe can dance;7.806;Jon Bon Jovi
We Don't Run;https://www.letras.mus.br/bon-jovi/we-dont-run/;Take a look around you, yeah, the sky is fallingSinners say your prayers, this train is off the tracksNothing is forever when tomorrow's callingDancing with the devil take it one day backI'm not afraid of burning bridges'Cause I know they're gonna light my wayLike a phoenix, from the ashesWelcome to the future, it's a new dayWe don't runI'm standing my groundWe don't runAnd we don't back downThere's fire in the skyThere's thunder on the mountainBless this shield and this dirt I was born inWe don't runTake me to the banks of your muddy waterWhere the flesh and blood and the spirit meetOnly takes your touch for me to find salvationYou’re the only reason that I still believeI'm not afraid of burning bridges'Cause I know they're gonna light my wayLike a phoenix, from the ashesWelcome to the future, it's a brand new dayWe don't runI'm standing my groundWe don't runAnd we don't back downThere's fire in the skyThere's thunder on the mountainBless this shield and this dirt I was born inWe don't runWe don't run;23.868;JBJ / John Shanks
We Got It Going On;https://www.letras.mus.br/bon-jovi/1012452/;Is there anybody out there looking for a party?Shake your money maker, baby smoke it if you got it,We just wanna have some fun, if you don't wanna kiss this,Everybody raise your hands, come on I need a witness.We got it goin onWe'll be banging and singing just like the rolling stonesWe're gonna shake up your soulsWe've come to rattle your bonesCause we got it goin' onHey yeah,You gota ticket to kick it,I wanna hear you scream now (you gota ticket to kick it I wanna hear you scream now),Because tonight you got the right to let your hair down, (tonight you got the right to let your hair down)Well everybody's getting down, we're getting down to businessInsane, freak train, you dont want to miss this,We got it goin onWe'll be banging and singing just like the rolling stonesWe're gonna shake up your soulsWe've come to rattle your bonesCause we got it goin' onHey yeah,And know for a public service announcement for my country cousin, Big Kenny talk to the people:Brothers and sisters we're here to come together as one and love everybodyCan I getta a-men (a-men)[Solo]We got it goin onWe got it goin onWe got it goin onWe'll be banging and singing just like the rolling stonesWe're gonna shake up your soulsWe've come to rattle your bonesCause we got it going onGetting down with Big and Rich and Richie and Jon,Just banging and singing,Why dont you all come along, (why dont you all come along)We got it goin on,We got it goin on,We got it goin on,We got itWe got itWe got it going on,We got itWe got itWe got it going on;36.264;John Rich / Jon Bon Jovi / Kenny Borgeois Alphin / Richie Sambora
We Gotta Get Out Of This Place;https://www.letras.mus.br/bon-jovi/1874218/;In this dirty old part of the cityWhere the sun refuse to shinePeople tell me there ain't no use in tryingNow, my girl, you're so young and prettyAnd one thing I know is trueYou'll be dead before your time is dueI knowWatch my daddy in bed and tiredWatch his hair been turning grayHe's been working and slaving his life awayOh yes, I know itHe's been working so hardI've been working too, babeEvery night and dayYeah, yeah, yeah, yeahWe gotta get out of this placeIf its the last thing we ever doWe gotta get out of this place'Cause, girl, there's a better lifeFor me and youNow, my girl, you're so young and prettyAnd one thing I know is true, yeahYou'll be dead before your time is dueI know itWatch my daddy in bed and tiredWatch his hair been turning grayHe's been working and slaving his life awayI knowHe's been working so hardI've been working too babeEveryday, babyYeah, yeah, yeah, yeahWe gotta get out of this placeIf its the last thing we ever doWe gotta get out of this placeGirl, there's a better lifeFor me and youSomewhere, babySomehow I know it, babyWe gotta get out of this placeIf its the last thing we ever doWe gotta get out of this placeGirl, there's a better life for me and youBelieve me, babyI know it, babyYou know it too;2.258;The Animals
We Made It Look Easy;https://www.letras.mus.br/bon-jovi/we-made-it-look-easy/;We would laugh till we criedGetting drunk, getting highWhen we didn't know howWe were chasing the dawnGetting lost in a songTrying to figure it outSometimes the things you want ain't what you needSometimes you know a dream is just a dreamBut weWe made it look easyWe made it look easyWe were broke-down cars chasing shooting starsWe were full of seventeenAnd we made it look easyDidn't we?Look at us, blood on bloodSame today as it wasBeen a hell of a rideJersey shore cover bandsCouple friends in the standsOn a Saturday nightSometimes the things you want ain't what you needSometimes you know a dream is just a dreamBut weWe made it look easyWe made it look easyWe were broke-down cars chasing shooting starsWe were full of seventeenAnd we made it look easyDidn't we?Didn't we?Didn't we?Jersey shore cover bandsCouple friends in the standsOn a Saturday nightWe made it look easyWe made it look easyWe made it look easyWe were broke-down cars chasing shooting starsWe were full of seventeenAnd we made it look easyDidn't we?Didn't we?Oh, didn't we?Didn't we?;2.702;Sabe de quem é a composição? Envie pra gente.
We Rule The Night;https://www.letras.mus.br/bon-jovi/297480/;We walked through the sunshine, we walked thru the rainAs endless as time the thoughts will remainWe'll take what we wantYou take what you needWe are the targets, you better believeNo one can save you, there's nothing to sayDeception's the name of the gameRefrão:We rule the nightOnly the strong will surviveThere's no wrong, there's no rightWe rule the nightWe rule the nightWe'll never give up the fightWhere the wrong is alrightWe rule the nightAll is for one and one is for allIf we take the fight then you take the fallYou run from the shadows but they call my nameYou search for the truth but your search is in vainNo one can save you, there's nothing to sayDeception's the name of the gameRefrãoWhen you're looking for someone to blameI know you'll remember my nameRefrãoWe rule the night 4X;4.472;Jon Bon Jovi / Richie Sambora
We Weren't Born To Follow;https://www.letras.mus.br/bon-jovi/1536247/;This one goes out to the man who mines for miraclesThis one goes out to the ones in needThis one goes out to the sinner and the cynicalThis ain't about no apologyThis road was paved by the hopeless and the hungryThis road was paved by the winds of changeWalkin' beside the guilty and the innocentHow will you raise your hand when they call your name?Yeah, yeah, yeahWe weren't born to followCome on and get up off your kneesWhen life is a bitter pill to swallowYou gotta hold on to what you believeBelieve that the Sun will shine tomorrowAnd that your saints and sinners bleedWe weren't born to followYou gotta stand up for what you believeLet me hear you say: Yeah, yeah, yeah, oh, yeahThis one's about anyone who does it differentlyThis one's about the one who curses and spitsThis ain't about our livin' in a fantasyThis ain't about givin' up or givin' inYeah, yeah, yeahWe weren't born to followCome on and get up off your kneesWhen life is a bitter pill to swallowYou gotta hold on to what you believeBelieve that the Sun will shine tomorrowAnd that your saints and sinners bleedWe weren't born to followYou gotta stand up for what you believeLet me hear you say: Yeah, yeah, yeah, oh, yeahLet me hear you say: Yeah, yeah, yeah, oh, yeahWe weren't born to followCome on and get up off your kneesWhen life is a bitter pill to swallowYou gotta hold on to what you believeBelieve that the Sun will shine tomorrowAnd that your saints and sinners bleedWe weren't born to followYou gotta stand up for what you believeLet me hear you say: Yeah, yeah, yeah, oh, yeahLet me hear you say: Yeah, yeah, yeah, oh, yeahWe weren't born to follow, oh, yeahWe weren't born to follow, oh, yeah;170.051;Jon Bon Jovi / Richie Sambora
We Wish You A Merry Christmas;https://www.letras.mus.br/bon-jovi/1321571/;We wish you a merry ChristmasWe wish you a merry ChristmasWe wish you a merry ChristmasAnd a happy New YearGlad tidings we bringTo you and your kinGlad tidings for ChristmasAnd a happy New YearWe want some milk and cookiesWe want some milk and cookiesWe want some milk and cookiesPlease bring it right hereGlad tidings we bringTo you and your kinGlad tidings for ChristmasAnd a happy New YearWe won't go until we get someWe won't go until we get someWe won't go until we get someSo bring it out hereGlad tidings we bringTo you and your kinGlad tidings for ChristmasAnd a happy New YearWe wish you a Merry ChristmasWe wish you a Merry ChristmasWe wish you a Merry ChristmasAnd a happy New YearGlad tidings we bringTo you and your kinGlad tidings for ChristmasAnd a happy New Year;3.106;Sabe de quem é a composição? Envie pra gente.
Wedding Day;https://www.letras.mus.br/bon-jovi/4963/;Today you'll pick up all the piecesAnd get on with your lifeAll I can hope is that you're happy'Cause today you're someone elses wifeRight now I wish that I could turn backAnd beg the hands of timeFor the days that I remember (oh baby)The days when you were mineAnd if I never said I love youIt's cause the words got in the wayNow all I do is say I'm sorrySorry I missed your wedding dayI'll bet you looked good at the altarI'll bet he knew the words to sayAnd the angels smiled when you walked down the aisleYou both knelt down to prayAs he put his ring on your fingerI know there's just one thing left to sayAll I can do is say I'm sorrySorry I missed your wedding daySo Sorry(solo)You won't be walking through the door anymoreYou won't be sleeping in this bed anymoreTho' I swear I see your shadow waltz accross my floorAnd I don't know if I can take itShould we ever meet againCause I know that we'll be strangersWhen he introduces friendsI tried to make it to the church now babyA broken heart got in the wayAll I can do is tell you I'm sorrySorry I missed your wedding dayI really hope you're happy babyTho' it's killing me to sayAll I can do is say I'm sorrySorry I missed your wedding daySorry I missed your weddingI'm sorry I missed your wedding dayI'm sorry I missed your wedding dayI'm sorry I missed your wedding day;7.411;Jon Bon Jovi
Welcome To The Good Times;https://www.letras.mus.br/bon-jovi/297483/;I had enough of staring down at my shoesFilling my cup with television's bad newsAll of it's worthless, nothing to hold on toKicked out because there's nothing left but me and youA little beat up but what you get's what you seeA bit of a rebel, a little bit of refugeeWaited my whole life awayBeen waiting for someone like you to sayWelcome, welcome to the good timesTake it in like fine wine, until you feel alrightWelcome to the good times, yeahI'm always the one on the outside looking insideAlways the bridesmaid, never been the new brideSometimes I feel like a canary in a coal mineIt's hard to breathe but somehow it's got to stay in flightWaiting for the dice to roll our wayWe've been waiting for someone somewhere to sayWelcome, welcome to the good timesTake it in like fine line, until you feel alrightWelcome, forget about the hard timesGonna make the sun shine if it takes all nightSay welcome to the good timesWelcome, welcome to the good timesTake it in like fine wine until you feel alrightWelcome, forget about the hard timesGonna make the sun shine if it takes us all nightWe'll say welcome, welcome to the good timesTake it in like fine wine until you feel alright, alrightWelcome, welcome to the good timesTake it in like fine wine, until you feel alrightWelcome, welcome to the good times;5.894;Sabe de quem é a composição? Envie pra gente.
Welcome To Wherever You Are;https://www.letras.mus.br/bon-jovi/280198/;"Maybe we're all different but we're still the sameWe all got the blood of Eden running through our veinsI know sometimes it's hard for you to seeYou're caught between just who you are and who you want to beIf you feel alone and lost and need a friendRemember every new beginning is some beginning's endWelcome to wherever you areThis is your life; you made it this farWelcome, you got to believeThat right here, right nowYou're exactly where you're supposed to beWelcome to wherever you areWhen everybody's in and you're left outAnd you feel you're drowning in the shadow of a doubtEveryone's a miracle in their own wayJust listen to yourself, not what other people sayWhen it's seems you're lost, alone and feeling downRemember everybody's different; just take a look aroundWelcome to wherever you areThis is your life; you made it this farWelcome, you got to believeRight here, right nowYou're exactly where you're supposed to beBe who you want to beBe who you areEveryone's a heroEveryone's a starWhen you want to give up and your heart's about to breakRemember that you're perfect; God makes no mistakesWelcome to wherever you areThis is your life; you made it this farWelcome, you got to believeRight here, right nowYou're exactly where you're supposed to beAnd I said welcome…I said welcome…Welcome…";100.650;John Shanks / Jon Bon Jovi / Richie Sambora
What About Now;https://www.letras.mus.br/bon-jovi/what-about-now/;You wanna start a fire?It only takes a sparkYou gotta get behind the wheelIf you ever gonna drive that carIf you wanna take a biteYou'd better have the teethIf you wanna take that stepThen get up off of your knees'Cause tonight, we're aliveWho'll stand for the restless?And the lonely? For the desperate? And the hungry?Down for the count I'm hearing you nowFor the faithful, the believerFor the faceless and the teacherStand up and be proudWhat about now?You wanna start a fight?You gotta take a swingGotta get your hands in the dirtTo see what the harvest will bringYou wanna raise your voice?Don't be scared to breatheDon't be afraid to hurtDon't be ashamed to need'Cause tonight, we're aliveWho'll stand for the restless?And the lonely? For the desperate? And the hungry?Down for the count I'm hearing you nowFor the faithful, the believerFor the faceless and the teacherStand up and be proudWhat about now?The leaves fall like reasons that drift through the seasonsTill dreams are just bare dark and greyAnd all of your plans that slip right through your handsAre just stains that you'll take to your graveTonight, we're aliveWho'll stand for the restless?And the lonely? For the desperate? And the hungry?Down for the count I'm hearing you nowFor the faithful, the believerFor the faceless and the teacherStand up and be proudWhat about now?What about now?What about now?;39.037;John Shanks / Jon Bon Jovi
